gene,drug,interaction
24,5703,1
24,5704,1
1272,5705,1
72,5706,1
186,5463,1
28,5708,1
465,5709,1
622,5710,1
109,936,1
46,5711,1
28,5002,1
197,5515,1
459,5111,1
55,5712,1
529,4997,1
19,5713,1
1185,5715,1
423,5716,1
498,5718,1
77,5719,1
90,5262,1
331,5721,1
1014,5077,1
455,5092,1
490,5722,1
503,5723,1
25,5724,1
151,5725,1
413,5161,1
1401,5663,1
656,5294,1
704,5726,1
109,5727,1
297,5728,1
561,5603,1
842,11,1
348,5731,1
204,4969,1
559,5021,1
957,5734,1
148,5223,1
61,5717,1
1496,5736,1
934,4951,1
380,4927,1
1370,5130,1
54,5101,1
770,5737,1
352,5738,1
578,991,1
221,5741,1
759,5742,1
274,5743,1
298,5744,1
247,5745,1
858,5747,1
333,5748,1
997,1474,1
1051,5749,1
456,5275,1
463,3169,1
463,1481,1
66,5460,1
236,5752,1
335,5753,1
607,3168,1
128,5754,1
1136,5755,1
119,5321,1
46,5757,1
108,5758,1
169,5759,1
236,5760,1
466,5761,1
466,5762,1
1196,4951,1
51,5763,1
466,3020,1
466,5764,1
704,1500,1
704,1496,1
68,5765,1
704,5574,1
239,1497,1
41,5004,1
55,5766,1
67,5767,1
285,5343,1
239,1497,1
55,3205,1
711,5769,1
1339,5770,1
779,11,1
10,1502,1
10,5771,1
56,5772,1
96,5773,1
28,5022,1
522,5651,1
901,5774,1
56,5775,1
15,5776,1
390,5778,1
1269,5779,1
648,5780,1
677,5781,1
1145,5782,1
205,5784,1
1060,5785,1
600,5786,1
241,3259,1
1513,5787,1
708,5788,1
708,1417,1
268,5789,1
729,861,1
151,5790,1
188,5791,1
151,5792,1
1220,5793,1
8,5794,1
231,5110,1
951,5798,1
792,5799,1
45,5800,1
664,5802,1
473,5804,1
256,5805,1
1454,5806,1
799,1536,1
855,5807,1
479,1338,1
479,5808,1
0,3527,1
119,1918,1
1517,1545,1
27,5809,1
27,5810,1
406,3424,1
657,5811,1
657,178,1
620,1871,1
1078,5812,1
413,5813,1
1518,3449,1
273,5814,1
114,5814,1
1506,5815,1
353,3551,1
353,5816,1
274,5817,1
866,3593,1
98,5819,1
180,5820,1
494,5821,1
494,97,1
494,5822,1
495,5823,1
499,5824,1
495,5825,1
360,152,1
867,1508,1
927,5826,1
499,5828,1
499,1983,1
656,5829,1
503,3871,1
503,5830,1
134,3871,1
868,5830,1
808,5832,1
924,3475,1
1430,5833,1
504,3475,1
1027,1314,1
808,5802,1
414,1314,1
1519,1314,1
872,5834,1
814,5835,1
812,5836,1
83,1314,1
683,5837,1
960,5838,1
22,3432,1
22,5839,1
22,401,1
158,5840,1
158,401,1
158,5841,1
143,1590,1
76,5842,1
51,5843,1
51,5844,1
51,0,1
11,1588,1
714,5846,1
1233,5847,1
714,5848,1
874,5849,1
510,1539,1
874,5850,1
510,1601,1
816,5851,1
512,5852,1
155,1593,1
963,5854,1
816,5855,1
283,1604,1
816,1604,1
8,1931,1
288,5856,1
667,5857,1
584,5860,1
514,5861,1
398,1720,1
398,5863,1
78,5864,1
78,5865,1
517,5867,1
521,5868,1
96,5464,1
96,5750,1
66,5010,1
52,5000,1
52,5022,1
170,5022,1
25,5750,1
25,5002,1
25,5458,1
25,5869,1
28,5724,1
28,5005,1
711,5870,1
171,5470,1
711,5871,1
21,5872,1
172,5873,1
172,5003,1
109,5663,1
109,5480,1
109,5022,1
70,3019,1
179,5874,1
179,5876,1
179,5718,1
423,5877,1
181,5878,1
46,4115,1
46,5879,1
587,3624,1
58,5518,1
182,5880,1
182,5881,1
182,5882,1
101,5883,1
688,5030,1
92,5884,1
588,5885,1
185,5886,1
185,5496,1
185,5020,1
1371,5887,1
428,5074,1
1055,5036,1
1207,5888,1
932,5038,1
932,5751,1
523,5890,1
1134,5891,1
188,5892,1
524,5893,1
188,4998,1
188,5500,1
190,5897,1
1056,5898,1
631,5899,1
191,5900,1
934,4945,1
935,5902,1
293,5904,1
199,5015,1
199,5732,1
199,5905,1
199,5906,1
354,5907,1
1480,4951,1
1521,4945,1
1195,4951,1
1302,5909,1
996,4943,1
1197,4943,1
1522,4951,1
996,4951,1
382,5911,1
148,5913,1
1198,4986,1
207,5784,1
363,5914,1
140,5915,1
1061,5916,1
148,3553,1
1060,5915,1
939,5917,1
140,4986,1
148,2145,1
1523,5918,1
1464,5918,1
600,5919,1
30,5763,1
30,5920,1
30,5350,1
30,5634,1
30,5923,1
30,5924,1
578,4968,1
215,4968,1
1524,5925,1
300,5926,1
1525,5927,1
1525,5928,1
602,5929,1
218,5930,1
1299,5663,1
48,5931,1
219,5933,1
221,5934,1
221,5935,1
1131,4963,1
131,5936,1
300,2145,1
221,5938,1
221,5939,1
1280,4963,1
604,5940,1
222,4997,1
918,5471,1
222,5664,1
222,5098,1
967,5941,1
225,5942,1
150,5943,1
224,5944,1
54,5945,1
54,5602,1
229,5948,1
229,5949,1
229,5950,1
230,3214,1
127,5951,1
127,5952,1
105,5953,1
127,5954,1
946,5955,1
607,5563,1
113,1012,1
358,7,1
128,5957,1
465,5567,1
911,5958,1
608,5960,1
55,4935,1
161,3038,1
63,5961,1
359,5964,1
390,1024,1
390,5965,1
614,5471,1
242,5966,1
104,5219,1
104,4931,1
104,5329,1
104,5966,1
77,5021,1
77,5366,1
247,5969,1
77,5970,1
1527,5971,1
77,5973,1
247,5974,1
247,5975,1
247,5976,1
247,5977,1
247,5366,1
247,5140,1
249,5979,1
251,5575,1
251,5980,1
1236,5981,1
251,5982,1
951,5983,1
45,5984,1
1250,4929,1
119,5133,1
119,5985,1
119,5583,1
856,5986,1
0,5763,1
27,4997,1
27,5988,1
258,5989,1
258,4997,1
483,5990,1
1253,5158,1
110,5991,1
1077,4945,1
413,5992,1
413,5993,1
19,5994,1
19,5995,1
262,5996,1
266,5997,1
1286,6000,1
623,6001,1
346,6002,1
623,5169,1
622,4958,1
268,6004,1
771,5539,1
271,6005,1
271,6006,1
270,5174,1
274,6007,1
98,6008,1
98,6009,1
98,6010,1
494,6012,1
1083,6013,1
888,6014,1
22,5186,1
22,6015,1
22,5185,1
22,6016,1
158,5185,1
158,5968,1
94,1549,1
143,5630,1
143,5304,1
143,5185,1
143,5968,1
276,5184,1
276,6019,1
277,5968,1
51,5922,1
94,6021,1
51,4925,1
51,6022,1
1528,4941,1
878,6023,1
64,5197,1
281,6025,1
8,6026,1
513,6027,1
513,5794,1
286,6028,1
287,4053,1
288,5922,1
1477,6032,1
1432,6033,1
630,6034,1
1530,6035,1
1530,5597,1
368,3556,1
291,6036,1
291,6037,1
291,6038,1
291,6039,1
291,861,1
292,6040,1
525,6041,1
525,6042,1
526,6043,1
681,6044,1
367,6045,1
1531,5013,1
297,6046,1
297,6047,1
1532,6048,1
298,6049,1
298,5729,1
298,6050,1
69,5224,1
69,6052,1
299,5226,1
299,6053,1
148,6054,1
148,6053,1
148,5374,1
300,5215,1
65,1508,1
300,5374,1
301,6055,1
142,5230,1
304,6056,1
637,6057,1
637,6058,1
305,6059,1
389,6060,1
308,6062,1
308,6063,1
308,6064,1
307,6065,1
308,5238,1
16,6066,1
137,6067,1
65,1816,1
547,5249,1
84,5252,1
84,6070,1
321,5252,1
107,6070,1
324,1175,1
1533,6071,1
324,5635,1
907,6075,1
647,6076,1
550,5164,1
647,6077,1
325,6078,1
650,5305,1
677,6080,1
650,6081,1
650,6082,1
650,5148,1
555,5894,1
554,5647,1
1535,6083,1
95,6084,1
380,6085,1
559,5332,1
987,6087,1
341,6088,1
561,5151,1
384,2467,1
122,6091,1
156,6092,1
731,6093,1
563,6094,1
563,6095,1
240,5963,1
27,6096,1
110,4951,1
143,5186,1
385,5547,1
229,6097,1
527,5323,1
301,6099,1
299,5214,1
100,6100,1
1268,6101,1
1536,69,1
28,5010,1
547,6103,1
1032,6060,1
1537,6104,1
421,5074,1
51,5987,1
537,192,1
118,4992,1
326,6079,1
137,6106,1
660,6107,1
561,6108,1
400,6109,1
1193,4951,1
51,6110,1
334,4951,1
73,6111,1
361,87,1
116,6113,1
12,6114,1
1376,6115,1
24,6116,1
361,6117,1
300,5889,1
403,6119,1
285,6120,1
918,6121,1
1308,3574,1
1538,2910,1
66,4968,1
705,6122,1
293,6123,1
100,6124,1
932,6125,1
648,102,1
181,6111,1
48,5353,1
325,1855,1
200,6127,1
911,6130,1
90,6131,1
204,6132,1
96,5012,1
830,6133,1
165,6135,1
448,4975,1
187,6121,1
1143,5471,1
17,4968,1
181,4115,1
1054,5353,1
610,5960,1
25,4957,1
176,5286,1
684,5760,1
571,5471,1
783,6136,1
89,5706,1
289,6137,1
1541,5605,1
1542,5076,1
27,5943,1
25,5008,1
393,6138,1
326,2337,1
77,4956,1
494,6139,1
36,5290,1
77,5142,1
297,6141,1
293,6143,1
723,6144,1
326,102,1
723,6145,1
555,1433,1
331,6147,1
901,3009,1
704,5517,1
540,6149,1
371,6151,1
93,6152,1
525,6153,1
93,178,1
1039,6154,1
228,6155,1
297,5211,1
375,2132,1
1543,5242,1
375,6157,1
181,5025,1
498,6158,1
561,5808,1
276,5189,1
298,6159,1
602,6160,1
1169,6161,1
197,6162,1
1342,6163,1
281,4973,1
156,423,1
463,6164,1
156,6165,1
729,4098,1
734,5101,1
205,5070,1
156,6167,1
341,6169,1
156,41,1
156,6170,1
156,1898,1
46,5594,1
1544,5601,1
729,1895,1
647,6173,1
729,41,1
729,1898,1
1545,6174,1
670,6176,1
1545,6177,1
199,6178,1
544,4963,1
384,6179,1
235,5752,1
363,5784,1
1201,6180,1
25,3603,1
438,6181,1
905,6182,1
563,6183,1
563,1901,1
563,6185,1
417,6186,1
181,6189,1
181,6190,1
73,5596,1
31,3881,1
46,5878,1
182,6192,1
147,5225,1
92,5157,1
101,6193,1
167,6195,1
167,6196,1
185,6197,1
41,6198,1
1054,5894,1
1371,6199,1
186,6200,1
1303,6201,1
187,5353,1
116,6202,1
434,4951,1
196,6203,1
18,3214,1
1546,6204,1
439,6205,1
439,6206,1
439,6207,1
439,6208,1
198,6209,1
578,4957,1
578,5717,1
578,5021,1
578,143,1
61,4957,1
61,4929,1
48,5549,1
118,3214,1
454,6211,1
67,6212,1
565,5353,1
152,6214,1
152,6215,1
152,6216,1
152,6217,1
699,6219,1
459,5559,1
461,5114,1
461,6220,1
460,6221,1
674,5561,1
463,1012,1
123,6222,1
169,6223,1
684,5568,1
465,5760,1
169,6225,1
236,5567,1
236,5568,1
911,6226,1
466,6227,1
704,6228,1
239,5712,1
239,4935,1
55,6229,1
705,6230,1
239,6231,1
779,5576,1
56,4986,1
412,6234,1
708,5972,1
708,5370,1
249,6238,1
151,6239,1
151,6240,1
151,6241,1
151,6242,1
789,6243,1
1220,6244,1
471,6247,1
471,6248,1
712,6249,1
252,5698,1
791,5088,1
51,6251,1
1549,5637,1
874,5190,1
155,6254,1
283,6254,1
141,6254,1
8,6120,1
8,6255,1
513,6257,1
8,6258,1
5,6259,1
1550,6260,1
515,5640,1
291,6262,1
398,6263,1
291,183,1
78,6264,1
398,6265,1
398,6266,1
519,6267,1
1029,6269,1
718,6270,1
521,6272,1
523,6273,1
523,6273,1
523,6274,1
524,6275,1
292,6276,1
293,1300,1
527,5289,1
293,6277,1
115,6278,1
893,6281,1
999,5463,1
1551,5520,1
647,6282,1
648,6079,1
648,4934,1
325,6284,1
90,5267,1
90,6285,1
723,6286,1
551,6287,1
1552,5502,1
1416,6288,1
327,6289,1
557,6290,1
557,5536,1
557,6291,1
557,4911,1
380,6293,1
559,6294,1
332,5692,1
332,5693,1
93,6295,1
381,6297,1
902,6298,1
902,6298,1
902,5332,1
727,6299,1
727,4945,1
727,4951,1
374,6302,1
1039,6303,1
918,5353,1
561,5604,1
654,5157,1
86,5700,1
729,6116,1
729,423,1
24,4985,1
24,6306,1
24,423,1
24,6092,1
731,5885,1
24,183,1
925,6308,1
91,6309,1
1101,6310,1
607,5118,1
393,5233,1
156,861,1
644,6082,1
156,6316,1
20,4398,1
77,6317,1
485,6318,1
943,6321,1
150,5101,1
300,6054,1
542,6322,1
13,5674,1
113,6323,1
1553,5503,1
1554,4945,1
1507,6324,1
521,6326,1
69,5218,1
455,5353,1
278,5197,1
1001,6328,1
353,6329,1
30,6251,1
704,6231,1
862,5647,1
190,5900,1
232,4961,1
156,6116,1
119,5603,1
1555,6332,1
448,5101,1
94,5101,1
124,5355,1
1308,5251,1
51,6333,1
197,5905,1
73,5026,1
526,5651,1
714,6335,1
109,5021,1
1061,6132,1
1556,6336,1
439,6181,1
1557,6337,1
68,6338,1
190,6341,1
191,6343,1
22,5968,1
590,6344,1
205,5429,1
997,1478,1
171,5467,1
1137,6345,1
190,6346,1
28,5012,1
671,5412,1
143,6018,1
466,6347,1
151,6348,1
446,34,1
206,4986,1
113,6349,1
163,5471,1
830,6350,1
384,6351,1
1185,6352,1
321,6353,1
197,5907,1
479,4308,1
148,6355,1
118,71,1
409,5100,1
1201,6357,1
1559,6358,1
20,6072,1
1348,6360,1
278,6361,1
426,6362,1
601,6364,1
949,6365,1
274,5016,1
69,5374,1
85,5148,1
231,4961,1
258,2140,1
185,5004,1
185,5004,1
905,6368,1
163,4965,1
99,1463,1
143,5188,1
186,5004,1
748,5299,1
118,5547,1
96,5002,1
763,6371,1
378,4965,1
545,6372,1
63,6373,1
472,3444,1
705,6375,1
557,1426,1
66,6376,1
68,6377,1
1399,5447,1
1560,6378,1
73,6379,1
1135,6380,1
687,5148,1
36,6382,1
36,6383,1
36,4968,1
36,5719,1
36,5012,1
96,6384,1
457,6385,1
96,4968,1
66,5873,1
66,5750,1
66,5008,1
52,5465,1
25,5021,1
25,5085,1
28,5869,1
171,6387,1
171,4957,1
716,5008,1
21,4987,1
21,4957,1
172,5290,1
109,6389,1
164,5478,1
420,6393,1
89,6394,1
421,6395,1
422,6396,1
422,6397,1
424,6299,1
424,6398,1
73,3878,1
73,5879,1
31,5024,1
31,5025,1
31,4115,1
46,5025,1
46,6399,1
46,6190,1
46,4051,1
182,6400,1
182,5027,1
58,4916,1
734,5493,1
689,6402,1
41,5497,1
185,6403,1
41,6197,1
41,6200,1
1054,5583,1
1207,6405,1
434,6407,1
436,6408,1
686,6409,1
439,6410,1
439,5575,1
96,6412,1
439,6413,1
144,5060,1
200,6414,1
354,6415,1
772,6417,1
578,193,1
1489,6419,1
748,4918,1
1563,5299,1
1564,6421,1
141,5849,1
1008,6422,1
1045,5524,1
564,6424,1
74,6425,1
74,5297,1
202,5481,1
203,6334,1
203,6426,1
668,6429,1
756,4945,1
1455,4945,1
883,3014,1
1462,4951,1
1463,4945,1
1463,4943,1
996,4945,1
1196,4945,1
1013,5785,1
1014,6430,1
693,5296,1
416,5078,1
162,6431,1
761,6432,1
926,6433,1
762,6434,1
763,5545,1
451,6435,1
451,2709,1
451,4929,1
451,5467,1
214,5021,1
214,5467,1
214,5135,1
214,4929,1
61,6437,1
61,4968,1
48,6438,1
385,3214,1
118,6439,1
67,6440,1
454,3214,1
163,1433,1
67,6442,1
454,6444,1
135,6445,1
135,6446,1
67,6448,1
67,6449,1
565,6121,1
696,5550,1
403,6158,1
191,5275,1
498,5371,1
659,6343,1
351,6451,1
351,6452,1
351,6453,1
1263,6454,1
604,6455,1
459,5110,1
461,6457,1
463,6458,1
463,5118,1
463,6459,1
607,6460,1
370,6462,1
123,6463,1
108,6223,1
169,6464,1
169,6465,1
684,5569,1
465,5569,1
466,6466,1
704,5123,1
705,6410,1
705,5190,1
153,6410,1
779,5190,1
153,6230,1
779,5190,1
56,6467,1
56,4969,1
241,5966,1
241,4931,1
242,5219,1
708,4317,1
708,6469,1
1001,6470,1
789,6471,1
789,5655,1
1565,5147,1
789,6472,1
251,6473,1
365,5500,1
117,6474,1
255,6475,1
1504,6476,1
850,5286,1
777,6479,1
1404,6480,1
1148,4951,1
1250,4932,1
799,6482,1
415,5597,1
409,6483,1
409,5152,1
409,5151,1
409,6484,1
409,6171,1
479,5892,1
119,6485,1
87,6486,1
0,5922,1
27,5664,1
27,5675,1
802,6487,1
802,6488,1
258,4989,1
802,6489,1
1252,5158,1
260,4951,1
487,5746,1
1023,5722,1
147,5085,1
271,6492,1
353,5224,1
353,5946,1
378,6494,1
532,6495,1
274,5931,1
274,6496,1
274,6497,1
494,6498,1
15,6500,1
494,6501,1
496,6498,1
495,6498,1
504,6503,1
360,6504,1
360,5622,1
912,6505,1
808,6506,1
1566,6507,1
508,6509,1
812,6510,1
83,6511,1
391,5789,1
683,6512,1
22,5190,1
158,6018,1
158,5184,1
158,5295,1
158,5187,1
51,5606,1
51,5083,1
11,5081,1
11,6156,1
714,6513,1
39,6514,1
287,5202,1
717,6259,1
514,6515,1
398,6517,1
78,6261,1
398,5645,1
517,6140,1
120,6520,1
120,6521,1
631,6523,1
148,4940,1
148,5216,1
300,5222,1
528,6525,1
358,6526,1
161,5787,1
161,6526,1
1236,6527,1
529,5097,1
533,6530,1
1119,6531,1
1567,6532,1
882,5130,1
389,5130,1
65,5130,1
1032,5168,1
904,5668,1
541,6534,1
769,6535,1
542,6535,1
361,5244,1
890,5678,1
890,6536,1
906,5594,1
547,6353,1
547,5252,1
547,6537,1
893,6538,1
894,6539,1
999,5880,1
146,6541,1
647,6542,1
1362,6543,1
550,5473,1
648,6544,1
325,5263,1
325,6546,1
90,6544,1
4,5266,1
90,5682,1
90,4934,1
4,6544,1
326,6547,1
326,5358,1
326,6285,1
326,5263,1
557,6550,1
332,6296,1
93,6551,1
902,6552,1
915,5697,1
915,6553,1
727,4971,1
560,6556,1
916,6557,1
1039,6558,1
561,5602,1
337,5288,1
138,5289,1
156,6560,1
156,6561,1
729,6561,1
729,6562,1
24,6563,1
1326,6564,1
563,6565,1
1040,5473,1
58,5101,1
70,5708,1
8,6566,1
21,5873,1
665,6567,1
461,5109,1
79,5510,1
824,3043,1
85,5518,1
840,11,1
1571,6569,1
390,6571,1
1572,6572,1
249,6573,1
188,6485,1
439,6574,1
794,5745,1
6,6575,1
467,6576,1
229,5952,1
1171,5891,1
291,6561,1
137,6577,1
182,6578,1
610,3211,1
256,5547,1
36,5470,1
185,5499,1
41,6579,1
231,5559,1
802,6580,1
1,4965,1
66,5012,1
648,5262,1
24,6560,1
1573,6581,1
74,5481,1
96,5719,1
607,6458,1
51,6583,1
505,6098,1
1146,6585,1
1148,4922,1
479,5074,1
235,5567,1
113,1012,1
731,5348,1
584,6586,1
877,5013,1
738,6587,1
198,6588,1
8,5330,1
909,4963,1
756,4951,1
10,6230,1
459,1465,1
1151,6589,1
307,6591,1
325,6592,1
66,5002,1
832,4140,1
591,6593,1
1574,4943,1
30,6022,1
550,5042,1
169,6594,1
445,6595,1
973,5289,1
228,6596,1
83,6509,1
27,3114,1
299,5374,1
623,6599,1
167,6600,1
1501,6601,1
119,6171,1
94,5359,1
235,5760,1
520,6140,1
499,6602,1
434,6552,1
69,5309,1
561,6171,1
7,6603,1
479,6604,1
1575,4951,1
403,6605,1
251,6606,1
907,6607,1
325,6608,1
77,6609,1
297,5315,1
28,4957,1
182,6610,1
689,6611,1
526,6612,1
384,6613,1
720,6614,1
31,5395,1
740,6615,1
1172,1512,1
299,6617,1
216,6618,1
471,6619,1
572,6620,1
13,1376,1
335,1555,1
36,6621,1
170,5464,1
170,5012,1
25,5009,1
28,5312,1
171,5021,1
711,6622,1
716,5464,1
716,5463,1
172,6623,1
172,5002,1
172,5724,1
172,4987,1
724,5774,1
1323,5368,1
722,5036,1
722,5774,1
178,5480,1
178,6625,1
178,6394,1
72,5461,1
72,6394,1
70,4968,1
70,4957,1
17,5480,1
17,5021,1
17,3019,1
179,6626,1
179,6627,1
181,5485,1
73,5024,1
73,6190,1
46,5024,1
46,5596,1
587,6628,1
182,5028,1
1576,5030,1
183,5145,1
588,6093,1
395,5130,1
184,6630,1
185,5497,1
672,6611,1
139,5329,1
139,5889,1
139,6125,1
1171,6633,1
188,6634,1
188,6635,1
190,6636,1
190,6637,1
102,6638,1
102,6338,1
594,6593,1
910,6272,1
199,5510,1
354,5059,1
200,6640,1
200,6641,1
747,6642,1
202,6643,1
1194,4943,1
1461,4943,1
356,5532,1
1522,4945,1
79,6644,1
79,5755,1
204,5914,1
1578,5915,1
206,6646,1
206,6647,1
1125,6648,1
206,5916,1
205,6649,1
205,5071,1
205,6646,1
205,6071,1
207,5916,1
207,4986,1
363,4986,1
207,6650,1
1061,6651,1
1061,4986,1
794,1595,1
1014,6304,1
1137,6652,1
598,6653,1
1557,6654,1
20,4396,1
984,3585,1
30,6655,1
30,6656,1
601,6657,1
578,5537,1
61,5021,1
215,2709,1
215,5021,1
1277,5787,1
452,5061,1
768,4942,1
602,6658,1
1201,5925,1
942,6659,1
48,5500,1
605,5939,1
918,5583,1
136,5098,1
136,5359,1
223,4970,1
150,4962,1
54,5329,1
150,6663,1
54,4965,1
54,6664,1
228,5951,1
229,6666,1
229,5951,1
231,5111,1
945,5583,1
232,5559,1
459,5113,1
607,6323,1
607,6669,1
607,6670,1
113,5116,1
607,1012,1
607,5562,1
607,1012,1
113,5117,1
128,6671,1
911,6673,1
55,5574,1
238,6228,1
569,5553,1
1579,5130,1
241,5219,1
243,5966,1
243,4921,1
104,5133,1
245,5966,1
77,6676,1
77,6678,1
77,6609,1
77,5745,1
77,6679,1
247,6680,1
247,6681,1
247,5972,1
247,5972,1
247,6682,1
248,6683,1
251,6574,1
469,6684,1
1251,6685,1
119,6484,1
119,6090,1
119,6483,1
0,5923,1
0,5924,1
27,4989,1
258,5101,1
413,5222,1
861,6490,1
19,6687,1
265,4970,1
1580,6688,1
163,5042,1
163,5473,1
346,5170,1
622,6001,1
580,6689,1
346,6690,1
580,6691,1
346,6692,1
271,6693,1
270,4967,1
270,6694,1
98,6696,1
866,6697,1
81,6502,1
494,5622,1
275,6698,1
275,6699,1
275,4978,1
22,4928,1
158,5190,1
143,776,1
928,6700,1
276,776,1
276,4928,1
276,5630,1
276,5191,1
277,5187,1
277,5295,1
277,6702,1
277,5188,1
99,5631,1
99,6704,1
1084,6705,1
1431,6706,1
35,5197,1
280,6708,1
283,6709,1
285,6710,1
287,6711,1
965,6032,1
1581,4995,1
1582,5597,1
291,6116,1
1556,6712,1
291,6713,1
292,5651,1
297,6716,1
298,5211,1
296,6599,1
298,6297,1
298,6717,1
298,6718,1
298,6181,1
69,6054,1
69,6719,1
298,5481,1
69,5222,1
148,5226,1
148,5218,1
300,6051,1
300,6719,1
1583,6722,1
142,6723,1
1584,6099,1
1584,5204,1
2,6526,1
1571,5268,1
393,6724,1
530,6726,1
637,6466,1
308,5239,1
308,6065,1
160,5164,1
1585,5242,1
1586,4945,1
160,6729,1
137,6730,1
312,6731,1
1587,6732,1
1588,6731,1
13,6418,1
889,6733,1
544,6734,1
572,5886,1
107,6103,1
323,6737,1
1412,6738,1
1167,6740,1
1167,6607,1
1167,6742,1
550,5894,1
325,6547,1
325,6079,1
326,6544,1
649,5273,1
1042,6287,1
725,4962,1
556,6744,1
327,6746,1
380,6749,1
380,6749,1
332,6750,1
335,6752,1
348,5331,1
335,6753,1
916,6754,1
1168,5235,1
337,5323,1
156,6307,1
156,6038,1
91,1700,1
338,6183,1
563,6368,1
479,6483,1
100,6755,1
878,6756,1
381,5481,1
131,6758,1
463,6759,1
56,6760,1
308,6761,1
324,5292,1
725,5663,1
48,5335,1
109,6763,1
647,6764,1
994,6765,1
8,6766,1
546,6767,1
409,5321,1
177,6768,1
46,1331,1
206,1507,1
670,6745,1
4,6769,1
1172,6770,1
78,6517,1
473,6771,1
893,6251,1
230,6772,1
113,6773,1
715,4962,1
276,5295,1
205,6774,1
61,5086,1
144,5515,1
703,11,1
58,4978,1
275,6778,1
362,5637,1
1591,6540,1
36,4957,1
503,6013,1
1499,6779,1
181,6780,1
167,5883,1
1172,5219,1
1160,5647,1
808,4962,1
724,3009,1
1554,4951,1
219,6783,1
572,4951,1
572,4951,1
438,6207,1
1554,4943,1
11,6072,1
165,5214,1
277,776,1
96,5003,1
455,5542,1
415,6784,1
78,6265,1
689,6786,1
416,6471,1
949,6787,1
148,5217,1
277,5185,1
84,6353,1
222,4970,1
236,5760,1
247,5139,1
580,6788,1
240,6789,1
55,5521,1
170,30,1
439,6791,1
1593,4951,1
1408,1314,1
20,6156,1
54,5662,1
17,4957,1
239,5573,1
550,5578,1
363,5429,1
78,5863,1
711,3006,1
242,4931,1
15,6793,1
241,5134,1
365,5894,1
514,6794,1
715,6513,1
69,6795,1
708,6796,1
901,6150,1
230,4911,1
17,5474,1
178,5461,1
185,6198,1
228,5949,1
779,6410,1
258,6797,1
84,6798,1
716,5750,1
135,6520,1
1061,5915,1
338,6800,1
176,1,1
231,1928,1
390,6802,1
238,59,1
274,3013,1
22,1594,1
556,6803,1
338,6804,1
448,1339,1
67,6805,1
610,6806,1
310,6808,1
148,195,1
1594,4308,1
239,3205,1
1144,3246,1
36,3003,1
36,6810,1
36,6811,1
36,6812,1
36,5085,1
36,6813,1
66,5003,1
66,5000,1
66,4957,1
66,4999,1
52,5002,1
52,5464,1
52,5003,1
25,5010,1
25,4956,1
25,5012,1
28,6623,1
28,4929,1
171,5001,1
716,5012,1
21,5750,1
716,5460,1
21,5254,1
172,5012,1
172,5460,1
172,6814,1
173,6815,1
719,6816,1
724,5014,1
1495,6819,1
1596,6186,1
89,5461,1
89,4957,1
422,6820,1
422,6822,1
422,6823,1
423,6824,1
1486,5520,1
423,6826,1
1316,6827,1
425,6362,1
573,136,1
181,5486,1
181,5879,1
181,6584,1
73,6828,1
73,4051,1
73,4924,1
31,5594,1
31,5878,1
31,5483,1
31,5757,1
31,5485,1
31,6111,1
46,4910,1
46,6829,1
46,6830,1
46,6831,1
1051,6833,1
147,5215,1
85,5029,1
1005,6834,1
85,5359,1
1005,6835,1
85,5493,1
734,4978,1
167,6837,1
167,6194,1
167,6838,1
672,5031,1
672,6839,1
185,5463,1
185,6841,1
41,5463,1
186,5496,1
1371,6842,1
1371,6843,1
1054,4998,1
429,5164,1
187,6844,1
429,6729,1
429,5359,1
1553,6405,1
434,6845,1
671,6363,1
196,6847,1
438,6205,1
439,6848,1
438,6791,1
144,6415,1
1192,6849,1
144,5511,1
1597,6850,1
354,6851,1
354,6852,1
1106,5732,1
1105,6853,1
37,5318,1
1106,5515,1
354,6854,1
37,6855,1
1177,6856,1
201,6857,1
928,6858,1
1210,6859,1
88,6860,1
1210,5158,1
1598,5991,1
447,6861,1
1045,6862,1
448,5945,1
448,4997,1
203,5529,1
1574,4945,1
1574,4951,1
668,6863,1
1193,4943,1
1194,4945,1
1455,4951,1
1593,4945,1
1456,4945,1
1575,4945,1
1197,4951,1
1593,4943,1
382,6864,1
658,5015,1
79,5515,1
210,5918,1
416,6471,1
416,6865,1
416,5786,1
449,6432,1
838,5084,1
837,6866,1
763,5547,1
763,6867,1
762,6868,1
451,6870,1
214,2709,1
61,2605,1
48,6873,1
48,6119,1
48,6874,1
385,6875,1
67,6877,1
67,4992,1
403,5553,1
403,5553,1
498,6605,1
498,6343,1
498,6879,1
457,6880,1
700,6881,1
701,5114,1
461,5111,1
461,5113,1
461,5110,1
460,5558,1
463,6323,1
463,5956,1
463,5115,1
463,5564,1
607,6459,1
607,5300,1
233,6201,1
684,5752,1
845,6882,1
845,6883,1
465,5752,1
235,4983,1
610,5121,1
467,4935,1
467,5573,1
55,6228,1
55,6231,1
55,5123,1
239,5123,1
1599,6232,1
153,5190,1
779,5575,1
153,5190,1
56,6884,1
56,6885,1
412,6886,1
708,5366,1
708,5140,1
151,6887,1
151,6888,1
151,6889,1
250,6890,1
1467,6891,1
471,6892,1
470,6893,1
848,6895,1
1344,6897,1
1342,6898,1
257,6899,1
799,5598,1
799,5599,1
339,5600,1
479,6484,1
479,5604,1
479,4986,1
479,5151,1
0,6022,1
258,5945,1
